"Aggregated Date/Time","Variable","Depth","Site Name","Latitude","Longitude","mean","median","p5","p95","lowest","highest"
2015-09-01T00:00,"eta","99999.9","HayPoint","-21.15475782","149.3594377",-0.16863180221802043,-0.1905942713494483,-2.5538875341574974,2.3492681869395438,-3.1817435030010266,3.0618669426086864
2015-09-01T00:00,"eta","99999.9","Mourilyan","-17.58245583","146.1094631",-0.026248316416083602,-0.04034931567318837,-1.0538298611030783,1.0785304917592973,-1.3380594008128122,1.556875680223647
2015-09-01T00:00,"eta","99999.9","OSRA","-14.41893939","144.7233729",0.039138058133898486,0.030539055467282125,-0.9322995947501395,1.0908674588985494,-1.2341606881842704,1.4517534018760403
2015-09-01T00:00,"eta","99999.9","Townsville","-19.21198359","146.849004",-0.05868702583373571,-0.07256660200816631,-1.337320656434102,1.3824043802254182,-1.679944926961874,1.9302088807222035
2015-09-01T00:00,"v","-0.5","Abbot_Point","-19.90061004","148.1010626",0.005872383552585069,0.005583771499931885,-0.06536260226560345,0.0848857471888997,-0.11376072731138878,0.10692527510017456
2015-09-01T00:00,"v","-0.5","Cairns","-16.89878375","145.8178076",2.524523555102042E-4,0.0011784075940253324,-0.060653389370513254,0.064262183369988,-0.08165789758137909,0.08709355458058915
2015-09-01T00:00,"v","-0.5","Clairview","-22.06885743","149.8251086",0.06756908348001964,0.1531643502784686,-1.0417426620937553,1.1199490037338378,-1.2086622653460277,1.2668855130526482
2015-09-01T00:00,"v","-0.5","Gladstone","-23.64082179","151.2817002",0.03543302358210585,0.0502032700085765,-0.16793790626512078,0.2133953796062866,-0.28677720190992856,0.29613706757671604
2015-09-01T00:00,"v","-0.5","HayPoint","-21.15475782","149.3594377",0.034695658547769286,0.044464921109142644,-0.4727197747574682,0.5520899102094571,-0.5633437298789483,0.6561048536009838
2015-09-01T00:00,"v","-0.5","Mourilyan","-17.58245583","146.1094631",0.013516845650660723,0.016800778800147107,-0.13909575334876495,0.16789542593937587,-0.23233040668375698,0.22194513344771802
2015-09-01T00:00,"v","-0.5","OSRA","-14.41893939","144.7233729",0.07742721208542741,0.0722051053158504,-0.08236408669898518,0.2289345125759781,-0.13434587873665696,0.28180412706873154
2015-09-01T00:00,"v","-0.5","Townsville","-19.21198359","146.849004",9.910889485313695E-4,0.006149446594949414,-0.12214091686521572,0.1123086467334162,-0.16695776943961607,0.14270356244390123
2015-09-01T00:00,"u","-0.5","Abbot_Point","-19.90061004","148.1010626",-0.032372082465131395,-0.0416615010248559,-0.15552930201790066,0.11445244501477307,-0.20973212437970024,0.22126939460757672
2015-09-01T00:00,"u","-0.5","Cairns","-16.89878375","145.8178076",-0.001493731092366434,6.763830800799198E-4,-0.10828351490418477,0.10830010044711551,-0.14430981230097506,0.1473450515204351
2015-09-01T00:00,"u","-0.5","Clairview","-22.06885743","149.8251086",-0.01580390763619332,0.03207352412246246,-0.3883860334324559,0.29739130028354666,-0.44955441765770143,0.3406553555742471
2015-09-01T00:00,"u","-0.5","Gladstone","-23.64082179","151.2817002",-0.027817168141866223,-0.02981827351136856,-0.12602981968225876,0.07471561639841076,-0.17040013378978328,0.12195041203714496
2015-09-01T00:00,"u","-0.5","HayPoint","-21.15475782","149.3594377",-0.010560091850297998,-0.01950846123734949,-0.1718806138615665,0.16551983822214658,-0.2079658436453249,0.2126370881336911
2015-09-01T00:00,"u","-0.5","Mourilyan","-17.58245583","146.1094631",-0.009655621869521507,-0.007072935804189233,-0.0669254067563362,0.04200100999070774,-0.10465087678043086,0.08281667682216139
2015-09-01T00:00,"u","-0.5","OSRA","-14.41893939","144.7233729",-0.1081831899141979,-0.11950103323721072,-0.22455243558856305,0.05749002642595165,-0.28171170229374765,0.11037380755057342
2015-09-01T00:00,"u","-0.5","Townsville","-19.21198359","146.849004",-0.004491556227591479,-0.0034644947020989066,-0.03881196867262906,0.026210093996951386,-0.05547748192461115,0.03849676129345972
2015-09-01T00:00,"wspeed_v","99999.9","Abbot_Point","-19.90061004","148.1010626",1.1072426108975848,1.1035259409640397,-4.954644812643773,5.9824050226912755,-7.608170607635535,7.491991892263522
2015-09-01T00:00,"wspeed_v","99999.9","Cairns","-16.89878375","145.8178076",2.748294778298377,2.920883780814587,-2.33692955795317,6.544437971300477,-3.6784108771891235,7.158333115520876
2015-09-01T00:00,"wspeed_v","99999.9","Clairview","-22.06885743","149.8251086",0.208200731859329,-0.530882814790279,-5.828564328610943,7.19574981482695,-10.543185425793876,9.645228797651423
2015-09-01T00:00,"wspeed_v","99999.9","Gladstone","-23.64082179","151.2817002",1.209693109296808,1.6358126995982927,-5.37601613342384,7.058290375531636,-9.659082774544322,9.278304962669406
2015-09-01T00:00,"wspeed_v","99999.9","HayPoint","-21.15475782","149.3594377",1.6675669659290886,1.725899588135702,-6.076784430689667,7.403960308354312,-9.493390354154005,10.142254362861964
2015-09-01T00:00,"wspeed_v","99999.9","Mourilyan","-17.58245583","146.1094631",1.7172895319083008,1.942730256167026,-4.503511813329056,6.07641554624904,-5.891530528488931,7.559205911249588
2015-09-01T00:00,"wspeed_v","99999.9","OSRA","-14.41893939","144.7233729",2.5857800636281016,2.744748295820309,-1.4684619166794264,6.705082674966424,-5.339351369724748,7.973615653866917
2015-09-01T00:00,"wspeed_v","99999.9","Townsville","-19.21198359","146.849004",-0.13564282700068672,-0.30900709173652896,-4.958349126625863,4.523768794549675,-7.040257191195775,6.65825282590432
2015-09-01T00:00,"wspeed_u","99999.9","Abbot_Point","-19.90061004","148.1010626",-4.9029892383550555,-5.228684554458468,-9.169457283806056,1.0748709382683523,-10.226682365452092,5.463000241660461
2015-09-01T00:00,"wspeed_u","99999.9","Cairns","-16.89878375","145.8178076",-3.362169188750243,-3.7386358063910716,-6.0758887834195745,0.6731570777969581,-7.606334268376947,2.3997918514528687
2015-09-01T00:00,"wspeed_u","99999.9","Clairview","-22.06885743","149.8251086",-3.619648539771142,-3.4773058496242424,-8.298047051036763,1.0062793571767972,-9.867559252469952,5.467775093282237
2015-09-01T00:00,"wspeed_u","99999.9","Gladstone","-23.64082179","151.2817002",-3.158471709261421,-3.2120439449090052,-8.169932570807624,2.0748875821713173,-9.441340300280672,5.499055592396521
2015-09-01T00:00,"wspeed_u","99999.9","HayPoint","-21.15475782","149.3594377",-3.9462932013080865,-4.287698608545443,-8.169917582552303,1.615714819106788,-9.047452075684829,5.662716985973733
2015-09-01T00:00,"wspeed_u","99999.9","Mourilyan","-17.58245583","146.1094631",-3.1406697273457422,-3.4886881085552806,-5.76246922428177,1.089044613300022,-7.2606799307762575,2.5164809446768492
2015-09-01T00:00,"wspeed_u","99999.9","OSRA","-14.41893939","144.7233729",-7.716208912315778,-8.400132043906632,-10.482362317141652,-2.738559860098092,-11.078208080097223,1.2222228746317558
2015-09-01T00:00,"wspeed_u","99999.9","Townsville","-19.21198359","146.849004",-3.8767232189276224,-4.166851814970493,-8.575972210977897,1.3265466381102995,-10.941608297850703,5.049062496978917
2015-09-01T00:00,"temp","-0.5","Abbot_Point","-19.90061004","148.1010626",24.366492232255798,24.37195888319277,23.949755976416895,24.760411123182827,23.83551859227211,25.493169498632284
2015-09-01T00:00,"temp","-0.5","Cairns","-16.89878375","145.8178076",25.62027589652153,25.67617200371619,24.662553069790423,26.367728934983173,24.39879403651442,26.58143609290878
2015-09-01T00:00,"temp","-0.5","Clairview","-22.06885743","149.8251086",23.093661330849486,23.023368013213457,22.68483634298886,23.683468279816143,22.49319097240438,24.057916280885213
2015-09-01T00:00,"temp","-0.5","Gladstone","-23.64082179","151.2817002",22.399684348888123,22.350834374648333,21.96341239764317,22.963835907274593,21.82492154390507,23.575958110515675
2015-09-01T00:00,"temp","-0.5","HayPoint","-21.15475782","149.3594377",23.374319582564667,23.34181413738408,22.868853788568295,23.982863179842433,22.524729242551754,24.295075054954847
2015-09-01T00:00,"temp","-0.5","Mourilyan","-17.58245583","146.1094631",25.503841246269445,25.467434890491827,24.859150956831066,26.212166576896163,24.73856031967904,26.74842861679979
2015-09-01T00:00,"temp","-0.5","OSRA","-14.41893939","144.7233729",25.12567353182499,25.14014139772833,24.672038955404332,25.570274555140706,24.567353883754244,26.022161667442017
2015-09-01T00:00,"temp","-0.5","Townsville","-19.21198359","146.849004",24.97028805008244,24.974779504363415,24.363435112019793,25.56941322295019,24.208667016591757,26.126044264843173
2015-09-01T00:00,"salt","-0.5","Abbot_Point","-19.90061004","148.1010626",36.04061899659808,36.055037377469475,35.967313389545104,36.11363672959723,35.963847423054794,36.12625119449063
2015-09-01T00:00,"salt","-0.5","Cairns","-16.89878375","145.8178076",35.55953950662023,35.569625653865856,35.43709915542297,35.637263564173566,35.37869284318078,35.651471970291574
2015-09-01T00:00,"salt","-0.5","Clairview","-22.06885743","149.8251086",36.73973611908884,36.73594876356696,36.620609552264035,36.88047271219831,36.560156743261864,36.92415559294066
2015-09-01T00:00,"salt","-0.5","Gladstone","-23.64082179","151.2817002",36.16818054016078,36.2002041093387,36.04506639246391,36.25946724105302,36.03792262848029,36.264903823519134
2015-09-01T00:00,"salt","-0.5","HayPoint","-21.15475782","149.3594377",37.055602047572556,37.06323203525123,36.976183187003855,37.13500493865226,36.93404513293338,37.15797736230018
2015-09-01T00:00,"salt","-0.5","Mourilyan","-17.58245583","146.1094631",35.00184861056184,34.99808187074409,34.831259067301275,35.220697249753115,34.58234967490277,35.26064691711796
2015-09-01T00:00,"salt","-0.5","OSRA","-14.41893939","144.7233729",35.74679218238897,35.74299170899613,35.70205141965338,35.81110209230336,35.68737927854954,35.832679996035004
2015-09-01T00:00,"salt","-0.5","Townsville","-19.21198359","146.849004",36.246315282264376,36.253196942710375,36.17220555197889,36.290633844318265,36.16299046251933,36.3020013076172
2015-10-01T00:00,"eta","99999.9","Abbot_Point","-19.90061004","148.1010626",-0.13815636351594113,-0.17540137585047824,-1.3489928549924892,1.1143678470926415,-1.8264739267513614,1.5009185805619312
2015-10-01T00:00,"eta","99999.9","Cairns","-16.89878375","145.8178076",-0.0394619334138294,-0.05533771324925945,-1.01367855755326,0.9734201796205472,-1.5056550601686522,1.3160241395583945
2015-10-01T00:00,"eta","99999.9","Clairview","-22.06885743","149.8251086",-0.24186127544256208,-0.2659231875534713,-3.2483923057895536,2.9370105804765143,-3.997962813950488,3.9296823842656856
2015-10-01T00:00,"eta","99999.9","Gladstone","-23.64082179","151.2817002",-0.27913257384889145,-0.3450769726340187,-1.7263737757817645,1.301167411457718,-2.173398564547359,1.9532784668757461
2015-10-01T00:00,"eta","99999.9","HayPoint","-21.15475782","149.3594377",-0.21947454695217236,-0.26622971268901263,-2.5249163978988105,2.1517932612579176,-3.3572367803281193,2.980161676872259
2015-10-01T00:00,"eta","99999.9","Mourilyan","-17.58245583","146.1094631",-0.058455843247425185,-0.07222436579832951,-1.0489769060529788,0.9887887782220489,-1.5182930714830716,1.3267462841228161
2015-10-01T00:00,"eta","99999.9","OSRA","-14.41893939","144.7233729",0.014908116665308816,-0.003240947287160331,-0.9059739520514078,1.0162665712350838,-1.3481108959153454,1.2982635190957716
2015-10-01T00:00,"eta","99999.9","Townsville","-19.21198359","146.849004",-0.08763104196055252,-0.11925307887203557,-1.3613845138213971,1.259644899957809,-1.854744100703213,1.714753392975655
2015-10-01T00:00,"v","-0.5","Abbot_Point","-19.90061004","148.1010626",0.013950797406408099,0.016578236708158115,-0.06275115589678247,0.08111234807716013,-0.15581360586355678,0.12459569249151072
2015-10-01T00:00,"v","-0.5","Cairns","-16.89878375","145.8178076",7.744562338898312E-4,0.004349437581474949,-0.061452157825946034,0.06147081321919062,-0.08717804816242235,0.0918598937562404
2015-10-01T00:00,"v","-0.5","Clairview","-22.06885743","149.8251086",0.06694075316616431,0.1742077261507119,-1.0137534905350178,1.097324788781104,-1.2126949095786004,1.27115424075437
2015-10-01T00:00,"v","-0.5","Gladstone","-23.64082179","151.2817002",0.03512852359776952,0.047154137691466626,-0.18564231728152233,0.21050131296404315,-0.29736335412852144,0.32619587272927264
2015-10-01T00:00,"v","-0.5","HayPoint","-21.15475782","149.3594377",0.05194842684259038,0.07042277692750885,-0.479735639367731,0.5440053383204125,-0.560157837312707,0.6413600880356737
2015-10-01T00:00,"v","-0.5","Mourilyan","-17.58245583","146.1094631",0.045416961201371064,0.06604768857485907,-0.15917171165349037,0.18740138502733714,-0.3614460821962632,0.21488276231754933
2015-10-01T00:00,"v","-0.5","OSRA","-14.41893939","144.7233729",0.10969624429828087,0.12054434745419065,-0.03967996436714758,0.225594895404787,-0.1480413223253017,0.2629223607655391
2015-10-01T00:00,"v","-0.5","Townsville","-19.21198359","146.849004",0.004946442045007154,0.013859968740154438,-0.11528394892598497,0.10913218126288794,-0.17076246579613186,0.15024570068210122
2015-10-01T00:00,"u","-0.5","Abbot_Point","-19.90061004","148.1010626",-0.060023403031536096,-0.07539041332047211,-0.1815220843245271,0.10880446024951215,-0.24805698836841863,0.19083148697396662
2015-10-01T00:00,"u","-0.5","Cairns","-16.89878375","145.8178076",-0.003093321762761956,-0.001352388486746963,-0.1021314559492708,0.10200296330825596,-0.1511539723910244,0.15899025783111365
2015-10-01T00:00,"u","-0.5","Clairview","-22.06885743","149.8251086",-0.018746856235085034,0.02489255771779567,-0.3792179020942676,0.2895960289971049,-0.45267376180001884,0.342008025677328
2015-10-01T00:00,"u","-0.5","Gladstone","-23.64082179","151.2817002",-0.03632170195598336,-0.037625529619998946,-0.1326542003030773,0.07166006399099913,-0.17583452084084025,0.1217000585886602
2015-10-01T00:00,"u","-0.5","HayPoint","-21.15475782","149.3594377",-0.026116633380940616,-0.034783842467175564,-0.1889588225307508,0.1637362135279049,-0.23981003146421737,0.2195003095759991
2015-10-01T00:00,"u","-0.5","Mourilyan","-17.58245583","146.1094631",-0.020860643307641643,-0.023256945520239596,-0.08168208741761426,0.04402293112824126,-0.1254722180824214,0.10920960557467521
2015-10-01T00:00,"u","-0.5","OSRA","-14.41893939","144.7233729",-0.14860929929774921,-0.1550320992340931,-0.22915461929095585,-0.03222580761718033,-0.287964784456036,0.07637608653852111
2015-10-01T00:00,"u","-0.5","Townsville","-19.21198359","146.849004",-0.006520204273317502,-0.007403428755954771,-0.03866828419857229,0.02479327975932638,-0.06644901088824652,0.03901776296812762
2015-10-01T00:00,"wspeed_v","99999.9","Abbot_Point","-19.90061004","148.1010626",1.1856233133116982,1.6164842156287398,-4.40369426395919,5.715736181229841,-6.559368832527418,7.076010272693693
2015-10-01T00:00,"wspeed_v","99999.9","Cairns","-16.89878375","145.8178076",3.6304365334595294,4.179745772557414,-0.8218598689918419,6.318758179040238,-4.9233325162679575,7.292596367076422
2015-10-01T00:00,"wspeed_v","99999.9","Clairview","-22.06885743","149.8251086",-0.42113559183806676,-0.4521229784470011,-6.272182158381236,5.252307379458713,-9.322006458115883,6.419605680044213
2015-10-01T00:00,"wspeed_v","99999.9","Gladstone","-23.64082179","151.2817002",0.715771573517936,1.1058093675636451,-4.804869247452908,5.672223140352671,-8.77042831415025,7.542922937291766
2015-10-01T00:00,"wspeed_v","99999.9","HayPoint","-21.15475782","149.3594377",1.2812474987530476,2.48579145955912,-6.029587985724499,6.1659577225963105,-7.970061093899635,7.17661056889152
2015-10-01T00:00,"wspeed_v","99999.9","Mourilyan","-17.58245583","146.1094631",2.5599986645509762,3.2331981935417233,-3.1299212612359817,5.94380737039293,-7.8483414707031915,6.689795243947301
2015-10-01T00:00,"wspeed_v","99999.9","OSRA","-14.41893939","144.7233729",3.8959959212841375,4.027489803803118,0.08634809828286097,6.728585146527807,-2.902153162464464,7.7821399931622315
2015-10-01T00:00,"wspeed_v","99999.9","Townsville","-19.21198359","146.849004",0.34496749369068663,0.2427554957761917,-4.451112423749181,5.249897176095382,-6.548595809384271,7.002980550399498
2015-10-01T00:00,"wspeed_u","99999.9","Abbot_Point","-19.90061004","148.1010626",-6.630367888838101,-6.997982327824533,-10.569544951061085,-0.2095539098782083,-12.423343451636812,2.370140167928654
2015-10-01T00:00,"wspeed_u","99999.9","Cairns","-16.89878375","145.8178076",-4.657845649824944,-4.805264879040902,-7.78246092933838,-0.3208393433195045,-8.840559582645731,2.0949008598977894
2015-10-01T00:00,"wspeed_u","99999.9","Clairview","-22.06885743","149.8251086",-5.981332752416136,-6.27788465397209,-10.218310425282683,-0.9585121812151758,-11.617855949347307,3.0677077293493404
2015-10-01T00:00,"wspeed_u","99999.9","Gladstone","-23.64082179","151.2817002",-5.431452694510084,-5.906224999719789,-9.857786542444055,-0.38401622683608194,-11.600700663151772,3.0656228043475298
2015-10-01T00:00,"wspeed_u","99999.9","HayPoint","-21.15475782","149.3594377",-5.898896089750412,-6.616865116015333,-9.63690562021704,-0.23210070102589653,-12.049246252897106,3.2323098244259896
2015-10-01T00:00,"wspeed_u","99999.9","Mourilyan","-17.58245583","146.1094631",-4.582046028394282,-4.4563094319313175,-7.889070691009603,-0.1608348500351754,-8.629234557175177,2.6571710769203696
